,id,timestamp,benchmark,kind,domain,dwarf,preset,mode,framework,version,details,validated,time
0,1,1734471019,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,0.00012510409578680992
1,2,1734471019,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,0.00010699289850890636
2,3,1734471019,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,0.00010279403068125248
3,4,1734471019,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,0.00010188296437263489
4,5,1734471019,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,0.00010250299237668514
5,6,1734471019,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,0.000212476821616292
6,7,1734471019,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,0.00010896404273808002
7,8,1734471019,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,0.00010622409172356129
8,9,1734471019,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,0.00010520312935113907
9,10,1734471019,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,0.00010677403770387173
10,11,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,5.1211100071668625e-05
11,12,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.772089257836342e-05
12,13,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.682216629385948e-05
13,14,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.716093488037586e-05
14,15,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.610108979046345e-05
15,16,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.643101081252098e-05
16,17,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.555114381015301e-05
17,18,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.6071985960006714e-05
18,19,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.6730896681547165e-05
19,20,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.583100624382496e-05
20,21,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.00024126796051859856
21,22,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.0002141171135008335
22,23,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.0002005270216614008
23,24,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.00018077599816024303
24,25,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.00017188582569360733
25,26,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.00017050490714609623
26,27,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.00017144600860774517
27,28,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.0001813359558582306
28,29,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.00017111492343246937
29,30,1734471029,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.00017169606871902943
30,31,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.000334650045260787
31,32,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.00030061998404562473
32,33,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.0002988399937748909
33,34,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.00028757890686392784
34,35,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.0002841090317815542
35,36,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.00037897215224802494
36,37,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.0002953698858618736
37,38,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.0005950490012764931
38,39,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.00029017007909715176
39,40,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.0002840890083462
40,41,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.0003118901513516903
41,42,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.0002951398491859436
42,43,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.00035811099223792553
43,44,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.00028567900881171227
44,45,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.0002836200874298811
45,46,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.0011454869527369738
46,47,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.00030218902975320816
47,48,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.0002858091611415148
48,49,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.0002821190282702446
49,50,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.000289158895611763
50,51,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.0003187397960573435
51,52,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.0002959398552775383
52,53,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.00028801988810300827
53,54,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.00028159888461232185
54,55,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.0002927700988948345
55,56,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.0002841090317815542
56,57,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.0015138888265937567
57,58,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.0003001089207828045
58,59,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.00028781010769307613
59,60,1734471039,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.00034710089676082134
60,61,1734471162,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,0.00011299410834908485
61,62,1734471162,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,9.499303996562958e-05
62,63,1734471162,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,0.00010866415686905384
63,64,1734471162,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,9.038299322128296e-05
64,65,1734471162,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,9.962287731468678e-05
65,66,1734471162,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,8.842302486300468e-05
66,67,1734471162,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,8.840300142765045e-05
67,68,1734471162,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,8.621299639344215e-05
68,69,1734471162,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,8.67119524627924e-05
69,70,1734471162,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numpy,1.26.4,default,1,8.654291741549969e-05
70,71,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,5.370192229747772e-05
71,72,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.6360928788781166e-05
72,73,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.543100319802761e-05
73,74,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.5490840673446655e-05
74,75,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.53008508682251e-05
75,76,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.478117287158966e-05
76,77,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.535090945661068e-05
77,78,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.5000964999198914e-05
78,79,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.4940894693136215e-05
79,80,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode,1,3.478094004094601e-05
80,81,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.00025477795861661434
81,82,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.0002395380288362503
82,83,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.0002003069967031479
83,84,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.00017874501645565033
84,85,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.0001752357929944992
85,86,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.00017683603800833225
86,87,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.00018360605463385582
87,88,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.00017839507199823856
88,89,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.0001740260049700737
89,90,1734471172,gemver,microbench,LinAlg,dense_linear_algebra,100,main,numba,0.60.0,nopython-mode-parallel,1,0.00017500505782663822
90,91,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.0003290511667728424
91,92,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.0002996490802615881
92,93,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.0005314571317285299
93,94,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.0003107201773673296
94,95,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.0002899488899856806
95,96,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.0002972788643091917
96,97,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.00028142984956502914
97,98,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.0002816091291606426
98,99,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.00028918893076479435
99,100,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,fusion,1,0.00028400891460478306
100,101,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.0003181900829076767
101,102,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.00029443996027112007
102,103,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.0004452138673514128
103,104,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.00028326897881925106
104,105,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.0015414499212056398
105,106,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.00030120997689664364
106,107,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.00039167189970612526
107,108,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.00028817891143262386
108,109,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.00028739916160702705
109,110,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,parallel,1,0.0002785390242934227
110,111,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.00031833001412451267
111,112,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.00029882905073463917
112,113,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.00030048005282878876
113,114,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.00029450003057718277
114,115,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.00028850906528532505
115,116,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.00045220390893518925
116,117,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.0003040800802409649
117,118,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.00028897891752421856
118,119,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.00046332506462931633
119,120,1734471177,gemver,microbench,LinAlg,dense_linear_algebra,100,main,dace_cpu,1.0.0,auto_opt,1,0.00029716012068092823
120,121,1734471285,gemver,microbench,LinAlg,dense_linear_algebra,100,main,pythran,0.17.0,default,1,0.00015290500596165657
121,122,1734471285,gemver,microbench,LinAlg,dense_linear_algebra,100,main,pythran,0.17.0,default,1,0.0001441650092601776
122,123,1734471285,gemver,microbench,LinAlg,dense_linear_algebra,100,main,pythran,0.17.0,default,1,6.846198812127113e-05
123,124,1734471285,gemver,microbench,LinAlg,dense_linear_algebra,100,main,pythran,0.17.0,default,1,7.514306344091892e-05
124,125,1734471285,gemver,microbench,LinAlg,dense_linear_algebra,100,main,pythran,0.17.0,default,1,6.762216798961163e-05
125,126,1734471285,gemver,microbench,LinAlg,dense_linear_algebra,100,main,pythran,0.17.0,default,1,6.74522016197443e-05
126,127,1734471285,gemver,microbench,LinAlg,dense_linear_algebra,100,main,pythran,0.17.0,default,1,6.677210330963135e-05
127,128,1734471285,gemver,microbench,LinAlg,dense_linear_algebra,100,main,pythran,0.17.0,default,1,6.795208901166916e-05
128,129,1734471285,gemver,microbench,LinAlg,dense_linear_algebra,100,main,pythran,0.17.0,default,1,6.792298518121243e-05
129,130,1734471285,gemver,microbench,LinAlg,dense_linear_algebra,100,main,pythran,0.17.0,default,1,6.659189239144325e-05
130,131,1734471334,gemver,microbench,LinAlg,dense_linear_algebra,1000,main,numpy,1.26.4,default,1,0.005359872942790389
131,132,1734471334,gemver,microbench,LinAlg,dense_linear_algebra,1000,main,numpy,1.26.4,default,1,0.005328461993485689
132,133,1734471334,gemver,microbench,LinAlg,dense_linear_algebra,1000,main,numpy,1.26.4,default,1,0.005276449955999851
133,134,1734471334,gemver,microbench,LinAlg,dense_linear_algebra,1000,main,numpy,1.26.4,default,1,0.005285800900310278
134,135,1734471334,gemver,microbench,LinAlg,dense_linear_algebra,1000,main,numpy,1.26.4,default,1,0.005304330959916115
135,136,1734471334,gemver,microbench,LinAlg,dense_linear_algebra,1000,main,numpy,1.26.4,default,1,0.005268649896606803
136,137,1734471334,gemver,microbench,LinAlg,dense_linear_algebra,1000,main,numpy,1.26.4,default,1,0.0052727400325238705
137,138,1734471334,gemver,microbench,LinAlg,dense_linear_algebra,1000,main,numpy,1.26.4,default,1,0.005224898923188448
